Planet,Dataset,eclipse_observed,b_occ_median,b_occ_16,b_occ_84,b_occ_std,b_occ_err_lower,b_occ_err_upper,k_rp_rs,one_plus_k,tier,tier_label,acceptance_fraction,Star Name,Star Temperature [K],Star H Mag,Star J Mag,Planet Period [days],Eccentricity,Inclination,Impact Parameter,Transit Depth [%],Planet Radius [Rjup],Planet Radius [Re],observed_flag
TOI-1718.01,TPC,,0.0060941561461615,-0.1061360357643139,0.1199714031429849,0.1180992599106551,0.1122301919104754,0.1138772469968233,0.043669211,1.043669211,1,Premium (non-grazing),0.4951458333333333,TOI-1718,5378.0,7.229,7.579,5.5870396,0,90,0,0.1907,0.399151063,4.474076573,False
TOI-1722.01,TPC,,-0.0038684995004563,-0.1457341345093579,0.1505401838614821,0.1563628386549378,0.1418656350089015,0.1544086833619384,0.037907783,1.037907783,1,Premium (non-grazing),0.4915520833333333,TOI-1722,6137.0,8.774,8.986,9.6052235,0,90,0,0.1437,0.403613641,4.524097529,False
TOI-173.01,TPC,,-0.0031712420981144,-0.2571739303568096,0.246369714800092,0.2620969532320247,0.2540026882586951,0.2495409568982065,0.079692095,1.079692095,1,Premium (non-grazing),0.4971666666666667,TOI-173,6680.0,8.231,8.454,29.7537451,0,90,0,0.635082994,1.13891731,12.76610219,False
TOI-1730.01,TPC,,-6.513762641109439e-05,-0.1715460707901472,0.1728099641809281,0.1846144837943586,0.1714809331637361,0.1728751018073391,0.038574603,1.038574603,1,Premium (non-grazing),0.4942708333333333,TOI-1730,3691.0,8.418,9.061,6.2262315,0,90,0,0.1488,0.199791028,2.239453779,False
TOI-1730.03,TPC,,-0.0132303478569703,-0.297393556640448,0.2638761031790127,0.2911865003902977,0.2841632087834776,0.2771064510359831,0.046583259,1.046583259,1,Premium (non-grazing),0.4925520833333333,TOI-1730,3691.0,8.418,9.061,12.5739572,0,90,0,0.217,0.241270588,2.704397368,False
TOI-1738.01,TPC,,0.0019195094885491,-0.1014223653636306,0.1028745386457993,0.1076859800279189,0.1033418748521797,0.1009550291572502,0.05533375,1.05533375,1,Premium (non-grazing),0.4937291666666666,TOI-1738,3948.0,10.608,11.31,3.6985817,0,90,0,0.306182384,0.360338436,4.039026587,False
TOI-1762.01,TPC,,0.0010224537713747,-0.3172502688273695,0.3220714141435564,0.3282749654021188,0.3182727225987442,0.3210489603721816,0.040159427,1.040159427,1,Premium (non-grazing),0.4936145833333333,TOI-1762,6156.0,9.698,9.945,24.141229,0,90,0,0.161277954,0.370640406,4.154501173,False
TOI-1765.01,TPC,,-0.002784901395844,-0.0862893117410134,0.0805314641345945,0.0874880764655148,0.0835044103451694,0.0833163655304386,0.06041523,1.06041523,1,Premium (non-grazing),0.4942708333333333,TOI-1765,5202.0,10.556,10.949,3.493958,0,90,0,0.365,0.53172479,5.96009293,False
TOI-1783.01,TPC,,0.0012887402249394,-0.0412512808593431,0.0431852940268423,0.0442134633390185,0.0425400210842825,0.0418965538019029,0.021568742,1.021568742,1,Premium (non-grazing),0.4953333333333333,TOI-1783,5406.0,8.086,8.452,1.4198659,0,90,0,0.046521062,0.206637881,2.316200028,False
TOI-1802.01,TPC,,-0.016077621038388,-0.3369535242993683,0.3021202815731945,0.3309942691013836,0.3208759032609803,0.3181979026115826,0.042617785,1.042617785,1,Premium (non-grazing),0.4965520833333333,TOI-1802,3859.0,9.283,9.935,16.7961107,0,90,0,0.18162756,0.241548109,2.707508096,False
TOI-1803.01,TPC,,0.0125069292155247,-0.2313831125634441,0.2691146097729233,0.2636852929989737,0.2438900417789689,0.2566076805573986,0.056302753,1.056302753,1,Premium (non-grazing),0.49534375,TOI-1803,4868.61,9.771,10.283,12.8858629,0,90,0,0.317,0.377716622,4.233818335,False
TOI-1803.02,TPC,,-0.0047221279665686,-0.1615299167754353,0.151757865432838,0.1649989072728954,0.1568077888088666,0.1564799933994067,0.042544095,1.042544095,1,Premium (non-grazing),0.4943854166666666,TOI-1803,4868.61,9.771,10.283,6.2932111,0,90,0,0.181,0.285414316,3.19920357,False
TOI-1804.01,TPC,,-0.0019906092657435,-0.0925637174341118,0.0845735437847563,0.093906940562355,0.0905731081683683,0.0865641530504998,0.028337255,1.028337255,1,Premium (non-grazing),0.4954583333333333,TOI-1804,5428.81,9.175,9.508,4.9246365,0,90,0,0.0803,0.292382308,3.277307662,False
TOI-1806.02,TPC,,0.0121723184812882,-0.2389969335779462,0.2566704025943348,0.2598252076522233,0.2511692520592345,0.2444980841130465,0.068553151,1.068553151,1,Premium (non-grazing),0.4960104166666667,TOI-1806,3272.0,10.275,10.929,8.1960758,0,90,0,0.469953445,0.267891321,3.002788652,False
TOI-1812.03,TPC,,0.0009935215551475,-0.4885435485637293,0.4871998407753681,0.4693390989302492,0.4895370701188768,0.4862063192202206,0.06913791,1.06913791,1,Premium (non-grazing),0.4808541666666667,TOI-1812,5059.36,10.384,10.858,48.3320223,0,90,0,0.478005055,0.496986048,5.570707038,False
TOI-1818.01,TPC,,-0.0026120938255093,-0.0726590938503754,0.065984987044961,0.0726291696312465,0.070047000024866,0.0685970808704704,0.057008771,1.057008771,1,Premium (non-grazing),0.4945416666666667,TOI-1818,6236.87,10.221,10.467,5.5115037,0,90,0,0.325,0.906102893,10.15648987,False
TOI-1822.01,TPC,,0.0014713129527556,-0.0907912281386909,0.0928831621050384,0.0961179913462887,0.0922625410914466,0.0914118491522827,0.083666003,1.083666003,1,Premium (non-grazing),0.49440625,TOI-1822,5637.72,9.777,10.073,9.6136615,0,90,0,0.7,1.38881447,15.56719463,False
TOI-1825.01,TPC,,0.0003681826885994,-0.154986850682598,0.160285023757722,0.1665341876642664,0.1553550333711975,0.1599168410691226,0.103004854,1.103004854,1,Premium (non-grazing),0.49865625,TOI-1825,5521.0,10.608,10.977,10.1824299,0,90,0,1.061,1.010756335,11.32954828,False
TOI-1829.01,TPC,,-0.0063343334991783,-0.118339777073144,0.1080760939408661,0.1197984351986696,0.1120054435739656,0.1144104274400445,0.155884573,1.155884573,1,Premium (non-grazing),0.4964270833333333,TOI-1829,5565.0,11.822,12.163,6.2895835,0,90,0,2.43,1.541314706,17.27656684,False
TOI-1832.01,TPC,,-0.0013649876719261,-0.10305578616141,0.0989386299338275,0.1062995012586877,0.1016907984894839,0.1003036176057536,0.093273791,1.093273791,1,Premium (non-grazing),0.4949791666666666,TOI-1832,4652.0,11.451,11.992,4.1508569,0,90,0,0.87,0.707593374,7.931400498,False
TOI-1835.01,TPC,,0.0021005198851815,-0.1342328546910479,0.1312617568835159,0.1415546553264582,0.1363333745762295,0.1291612369983343,0.023320353,1.023320353,1,Premium (non-grazing),0.494375,TOI-1835,5297.0,6.561,6.952,5.6419598,0,90,0,0.054383885,0.177571131,1.990391387,False
TOI-1837.01,TPC,,0.0008814458998186,-0.0578454133293065,0.0589482407656915,0.0610290890645464,0.0587268592291251,0.0580667948658728,0.032704296,1.032704296,1,Premium (non-grazing),0.4973125,TOI-1837,5961.28,7.948,8.161,5.8182239,0,90,0,0.106957099,0.633439824,7.100214779,False
TOI-1845.01,TPC,,-0.001464155878926,-0.0844533976985764,0.0813508783891224,0.0871483388465444,0.0829892418196503,0.0828150342680484,0.136753142,1.136753142,1,Premium (non-grazing),0.4944479166666666,TOI-1845,5271.0,11.776,12.182,3.6610026,0,90,0,1.870142183,1.255447807,14.07229028,False
TOI-1847.02,TPC,,0.0026468806757486,-0.2126270058920348,0.2192385934562888,0.2266962162268394,0.2152738865677835,0.2165917127805401,0.054772256,1.054772256,1,Premium (non-grazing),0.49703125,TOI-1847,5076.0,10.401,10.855,12.7645811,0,90,0,0.3,0.44193862,4.95368148,False
TOI-1850.01,TPC,,0.0033448407674001,-0.105929785950376,0.1116465137197101,0.1138905925190144,0.1092746267177761,0.10830167295231,0.076681158,1.076681158,1,Premium (non-grazing),0.4955937499999999,TOI-1850,5224.61,9.427,9.803,7.39143,0,90,0,0.588,0.847343459,9.497856505,False
TOI-1858.01,TPC,,-0.0022199311145986,-0.0633996059724244,0.0605896729429934,0.0656686922523174,0.0611796748578257,0.0628096040575921,0.144083309,1.144083309,1,Premium (non-grazing),0.4966354166666666,TOI-1858,4220.93,11.211,11.787,2.0912089,0,90,0,2.076,1.078479417,12.088655,False
TOI-1866.01,TPC,,0.0006441006618607,-0.0334908837939523,0.033300414750776,0.035218161295785,0.034134984455813,0.0326563140889153,0.054621906,1.054621906,1,Premium (non-grazing),0.49621875,TOI-1866,6728.0,12.07,12.236,2.1863095,0,90,0,0.298355258,1.021359362,11.44839741,False
TOI-1874.01,TPC,,0.0026920147605118,-0.1679002846356341,0.1677569764084993,0.176210429622892,0.1705922993961459,0.1650649616479875,0.105820377,1.105820377,1,Premium (non-grazing),0.49440625,TOI-1874,7013.0,11.058,11.208,17.8683999,0,90,0,1.119795223,1.684256797,18.87880198,False
TOI-1943.01,TPC,,0.001337392427872,-0.053225530409151,0.0542236580445593,0.0567005253607433,0.054562922837023,0.0528862656166873,0.027202941,1.027202941,1,Premium (non-grazing),0.49671875,TOI-1943,5742.0,9.119,9.51,1.742564,0,90,0,0.074,0.252316568,2.828211554,False
TOI-1949.01,TPC,,0.001334371750678,-0.0734599538618276,0.0773412100017538,0.0795622931254341,0.0747943256125056,0.0760068382510758,0.108166538,1.108166538,1,Premium (non-grazing),0.49446875,TOI-1949,6821.0,8.861,9.023,4.6211026,0,90,0,1.17,1.527891376,17.12610499,False
TOI-1951.01,TPC,,0.0001151101577419,-0.0546256866144366,0.0562029583967572,0.0587482541945076,0.0547407967721785,0.0560878482390153,0.090680669,1.090680669,1,Premium (non-grazing),0.5002916666666667,TOI-1951,6529.0,9.125,9.306,4.829406,0,90,0,0.82229837,1.725879121,19.34534581,False
TOI-1954.01,TPC,,-0.0002835626327507,-0.0571681797388972,0.0564057525362719,0.0598277076942214,0.0568846171061464,0.0566893151690227,0.0412875,1.0412875,1,Premium (non-grazing),0.49665625,TOI-1954,6913.0,8.489,8.597,4.9064175,0,90,0,0.170465768,0.795848406,8.920649445,False
TOI-1961.01,TPC,,0.0040461743199239,-0.0852052744333842,0.0935762475149284,0.0945183970827305,0.0892514487533082,0.0895300731950045,0.03082207,1.03082207,1,Premium (non-grazing),0.4993645833333333,TOI-1961,6593.0,9.341,9.553,6.7018963,0,90,0,0.095,0.456935147,5.121777253,False
TOI-1964.01,TPC,,-0.0002469554436294,-0.0162881543683832,0.0157151901102962,0.0169606629331819,0.0160411989247538,0.0159621455539257,0.035637059,1.035637059,1,Premium (non-grazing),0.4929375,TOI-1964,6568.0,10.068,10.304,0.6467049,0,90,0,0.127,0.594411728,6.662749608,False
TOI-1966.01,TPC,,0.0008123103976598,-0.0112920064142139,0.0125360457957337,0.0123852098164204,0.0121043168118738,0.0117237353980739,0.023789516,1.023789516,1,Premium (non-grazing),0.497125,TOI-1966,6592.0,8.395,8.585,0.6227257,0,90,0,0.056594108,0.534414417,5.990240897,False
TOI-1967.01,TPC,,-0.000339255367923,-0.0131025034213819,0.0125703816924074,0.0135186910458811,0.0127632480534589,0.0129096370603304,0.023874673,1.023874673,1,Premium (non-grazing),0.4989270833333333,TOI-1967,5699.0,8.931,9.279,0.4262195,0,90,0,0.057,0.348278604,3.903848157,False
TOI-1968.01,TPC,,-0.0037963034898817,-0.0679308801447349,0.0597028007895729,0.0669700031963703,0.0641345766548532,0.0634991042794547,0.087578536,1.087578536,1,Premium (non-grazing),0.494875,TOI-1968,6661.0,9.745,9.963,3.97195,0,90,0,0.767,1.325234191,14.85452451,False
TOI-1970.01,TPC,,0.0010806903691429,-0.0472285901576984,0.0462988566178103,0.0492477590148824,0.0483092805268414,0.0452181662486674,0.106348484,1.106348484,1,Premium (non-grazing),0.4959791666666666,TOI-1970,6745.0,10.366,10.498,2.5599662,0,90,0,1.131,1.624742147,18.21170342,False
TOI-1972.01,TPC,,0.0024597823780399,-0.0643331992772557,0.0708460926197783,0.0714988073367801,0.0667929816552957,0.0683863102417383,0.029154759,1.029154759,1,Premium (non-grazing),0.49428125,TOI-1972,6195.0,8.907,9.177,4.7631,0,90,0,0.085,0.42090304,4.717894062,False
TOI-1973.01,TPC,,-0.0017266271552792,-0.0967253890855091,0.0940560873945487,0.0998632970064716,0.0949987619302298,0.0957827145498279,0.074565408,1.074565408,1,Premium (non-grazing),0.4963541666666666,TOI-1973,5149.0,9.733,10.072,3.9194733,0,90,0,0.556,0.610523807,6.843349587,False
TOI-1976.01,TPC,,0.007043418373178,-0.1365667846136769,0.1553905690533616,0.154233291775086,0.1436102029868549,0.1483471506801836,0.086023253,1.086023253,1,Premium (non-grazing),0.49609375,TOI-1976,4956.8,7.392,7.854,7.6943096,0,90,0,0.74,0.682472593,7.649822145,False
TOI-1981.01,TPC,,-0.0003145468814143,-0.0393257541561629,0.0400241811663201,0.0416147357998356,0.0390112072747486,0.0403387280477345,0.024351591,1.024351591,1,Premium (non-grazing),0.4961354166666667,TOI-1981,9748.0,9.811,9.803,2.4763492,0,90,0,0.0593,0.508279978,5.697300475,False
TOI-1982.01,TPC,,0.0009818346445533,-0.183266376645616,0.1823001526489286,0.1887026961504573,0.1842482112901694,0.1813183180043752,0.060083276,1.060083276,1,Premium (non-grazing),0.4965937499999999,TOI-1982,6634.0,9.592,9.798,17.1725007,0,90,0,0.361,0.822059927,9.214453885,False
TOI-1995.01,TPC,,0.0004150636589784,-0.0327495961770215,0.031451141467309,0.0344007419765619,0.0331646598359999,0.0310360778083306,0.028284271,1.028284271,1,Premium (non-grazing),0.4994375,TOI-1995,12567.0,9.427,9.478,3.1056464,0,90,0,0.08,1.222059975,13.69804671,False
TOI-2001.01,TPC,,-0.0010408621630519,-0.0213718894879267,0.0195360373133154,0.0214230377476449,0.0203310273248748,0.0205768994763674,0.038955277,1.038955277,1,Premium (non-grazing),0.496125,TOI-2001,7703.0,8.479,8.57,2.7434565,0,90,0,0.151751364,1.501592694,16.83132357,False
TOI-2005.01,TPC,,0.0028635013103061,-0.1195933143667098,0.1206573838438931,0.1278437166765523,0.1224568156770159,0.117793882533587,0.053851648,1.053851648,1,Premium (non-grazing),0.4963854166666666,TOI-2005,7297.0,8.977,9.099,17.30714,0,90,0,0.29,1.167343892,13.08473519,False
TOI-2016.01,TPC,,-0.0036448533778196,-0.1410715849972731,0.1360520544633392,0.1461832219216689,0.1374267316194535,0.1396969078411589,0.037107951,1.037107951,1,Premium (non-grazing),0.4984166666666667,TOI-2016,5175.0,9.285,9.674,6.8161105,0,90,0,0.1377,0.302315009,3.38864311,False
TOI-2016.02,TPC,,0.0049973712068399,-0.0653266901442699,0.0769414362738434,0.0750655936125141,0.0703240613511099,0.0719440650670034,0.034336569,1.034336569,1,Premium (non-grazing),0.4974895833333334,TOI-2016,5175.0,9.285,9.674,2.4590369,0,90,0,0.1179,0.279736825,3.135564681,False
TOI-2026.01,TPC,,0.0041939766086754,-0.1547673263624669,0.1547008194075721,0.1620876690985652,0.1589613029711424,0.1505068427988967,0.034351128,1.034351128,1,Premium (non-grazing),0.4934270833333333,TOI-2026,5050.0,9.329,9.806,7.1925327,0,90,0,0.118,0.257105592,2.881891629,False
TOI-2031.01,TPC,,0.0001300332779512,-0.1046937482584003,0.1040619322807422,0.1088596902563612,0.1048237815363516,0.1039318990027909,0.110638736,1.110638736,1,Premium (non-grazing),0.4965416666666666,TOI-2031,6664.0,10.011,10.312,5.7156075,0,90,0,1.224092988,1.275219154,14.29390693,False
TOI-2035.01,TPC,,0.0019916029595708,-0.0836858521444237,0.0874714461125743,0.0897582987444317,0.0856774551039946,0.0854798431530034,0.024899799,1.024899799,1,Premium (non-grazing),0.49684375,TOI-2035,9387.0,8.735,8.775,8.51226,0,90,0,0.062,0.568260795,6.369624296,False
TOI-2036.01,TPC,,0.0003739201696647,-0.0198462794521588,0.0199233017804806,0.020944819204886,0.0202201996218235,0.0195493816108159,0.019595918,1.019595918,1,Premium (non-grazing),0.4951354166666666,TOI-2036,6549.0,8.305,8.486,1.261045,0,90,0,0.0384,0.415157164,4.653488649,False
TOI-2039.01,TPC,,-0.0091384538312227,-0.1318833250078071,0.1194321462110869,0.1317654497262348,0.1227448711765843,0.1285706000423097,0.035735137,1.035735137,1,Premium (non-grazing),0.4973333333333333,TOI-2039,6308.0,9.634,9.907,11.2479927,0,90,0,0.1277,0.512954122,5.74969287,False
TOI-2040.01,TPC,,-0.0028722425139947,-0.0880227225918784,0.0846802080939002,0.0906879814856564,0.0851504800778836,0.087552450607895,0.121119775,1.121119775,1,Premium (non-grazing),0.4969270833333333,TOI-2040,5019.0,9.664,10.059,3.8608551,0,90,0,1.467,1.087952703,12.19484089,False
TOI-2043.01,TPC,,0.0027089625997068,-0.1441160433760974,0.1580087585368974,0.158961920626562,0.1468250059758043,0.1552997959371905,0.034219877,1.034219877,1,Premium (non-grazing),0.4958958333333333,TOI-2043,6178.0,9.431,9.69,12.0135752,0,90,0,0.1171,0.409385711,4.588796548,False
TOI-2045.01,TPC,,0.0032613001770089,-0.0878742258334313,0.0956585850682786,0.096349799937876,0.0911355260104402,0.0923972848912696,0.076889531,1.076889531,1,Premium (non-grazing),0.4969270833333333,TOI-2045,6125.85,9.95,10.18,9.07763,0,90,0,0.5912,1.289519571,14.45420002,False
TOI-2049.01,TPC,,-0.0002265607399956,-0.0317575643837291,0.0311327205443877,0.0329460266049464,0.0315310036437334,0.0313592812843834,0.034641016,1.034641016,1,Premium (non-grazing),0.4943333333333333,TOI-2049,6054.72,9.56,9.867,5.30329,0,90,0,0.12,1.173401737,13.15263746,False
TOI-2051.01,TPC,,-0.0002972371523975,-0.020613021861061,0.0198063125801646,0.0216468778310417,0.0203157847086634,0.0201035497325621,0.019620313,1.019620313,1,Premium (non-grazing),0.4972604166666666,TOI-2051,11265.0,10.225,10.237,1.1633325,0,90,0,0.038495668,0.499672935,5.600824305,False
TOI-2057.01,TPC,,0.0047798763351038,-0.0683336002171022,0.0795186165393398,0.0774542485452566,0.0731134765522061,0.0747387402042359,0.0498999,1.0498999,1,Premium (non-grazing),0.4996874999999999,TOI-2057,6081.32,9.884,10.104,5.5986627,0,90,0,0.249,0.892172911,10.00034897,False
TOI-210.01,TPC,,0.0003522959805405,-0.2946976390342459,0.3046930749423244,0.312855677631996,0.2950499350147865,0.3043407789617838,0.064226718,1.064226718,1,Premium (non-grazing),0.4961875,TOI-210,3264.0,10.258,10.873,9.0105414,0,90,0,0.41250713,0.206341378,2.312876528,False
TOI-2112.01,TPC,,0.0056605540621838,-0.1333113344968456,0.152698222925952,0.1507365930980835,0.1389718885590294,0.1470376688637681,0.027413871,1.027413871,1,Premium (non-grazing),0.4948020833333333,TOI-2112,7184.0,6.785,6.862,14.0120582,0,90,0,0.075152031,0.421617302,4.725900217,False
TOI-2114.01,TPC,,-0.0005772856006272,-0.0599776325590469,0.0607221209145968,0.0633693420723838,0.0594003469584197,0.0612994065152241,0.063953108,1.063953108,1,Premium (non-grazing),0.498125,TOI-2114,6382.0,9.153,9.352,6.2099619,0,90,0,0.409,1.305048681,14.62826552,False
TOI-2123.01,TPC,,0.0037182619637247,-0.1899930212374024,0.1912953086710481,0.1983438115320473,0.1937112832011271,0.1875770467073234,0.044271887,1.044271887,1,Premium (non-grazing),0.4969270833333333,TOI-2123,5432.0,8.53,8.853,10.3088372,0,90,0,0.196,0.363480964,4.074251119,False
TOI-2133.01,TPC,,0.0012767986694185,-0.0970994859097591,0.1040202196670876,0.1047210808190652,0.0983762845791777,0.1027434209976691,0.034377543,1.034377543,1,Premium (non-grazing),0.4970729166666666,TOI-2133,4175.0,9.144,9.759,3.8266587,0,90,0,0.118181543,0.239630234,2.686010672,False
TOI-2142.01,TPC,,0.0171879084136513,-0.2820283963101626,0.2968990323883045,0.3018621151657104,0.2992163047238139,0.2797111239746532,0.039940066,1.039940066,1,Premium (non-grazing),0.49309375,TOI-2142,3472.0,9.038,9.61,9.3004351,0,90,0,0.159520886,0.141460161,1.585624224,False
TOI-2143.01,TPC,,0.0021061544418759,-0.065309448318938,0.0655043134841288,0.0696322892658319,0.0674156027608139,0.0633981590422528,0.061967734,1.061967734,1,Premium (non-grazing),0.4937291666666666,TOI-2143,7437.0,9.564,9.65,5.5899401,0,90,0,0.384,1.175945112,13.1811461,False
TOI-2159.01,TPC,,-0.0006033916230586,-0.1169510798859455,0.1127872217979303,0.1209789489764722,0.1163476882628868,0.113390613420989,0.093059121,1.093059121,1,Premium (non-grazing),0.4982708333333333,TOI-2159,5844.0,9.882,10.213,10.0509704,0,90,0,0.866,1.274874835,14.29004746,False
TOI-2163.01,TPC,,-0.0012423605807943,-0.0783975684088578,0.0731286259489157,0.0798799009457531,0.0771552078280635,0.0743709865297101,0.027386128,1.027386128,1,Premium (non-grazing),0.4978958333333333,TOI-2163,6318.0,9.499,9.722,5.2132496,0,90,0,0.075,0.390820428,4.380698643,False
TOI-2169.01,TPC,,0.0007668723901297,-0.0828073257899213,0.0806829542357718,0.086591616083436,0.0835741981800511,0.0799160818456421,0.056035703,1.056035703,1,Premium (non-grazing),0.49696875,TOI-2169,6183.0,9.734,10.008,8.2148505,0,90,0,0.314,0.98487427,11.03943672,False
TOI-2174.01,TPC,,-7.93955483170817e-05,-0.0544981295210245,0.0558957557502422,0.0583680950150477,0.0544187339727074,0.0559751512985593,0.030983867,1.030983867,1,Premium (non-grazing),0.4936458333333333,TOI-2174,6069.0,9.635,9.933,2.9601848,0,90,0,0.096,0.401863156,4.504476377,False
